objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237662223545335839,-15.88477,14.54057,225.325384765595,31.3383500648006,17.79348,16.50182,15.99992,15.79799,15.73497,0.01020224,0.004272691,0.004514657,0.004303435,0.006163613,-0.76,5320,0.704
1237662223545336019,-4.197772,3.034995,225.3274820576,31.3656806241656,20.43307,18.13611,17.16638,16.80726,16.61589,0.04459146,0.006448594,0.005355758,0.005186024,0.008821857,-0.39,4576,0.983
1237662223545729098,2.215902,14.76091,226.25947204379,30.9393584412923,18.19852,15.97134,15.04846,14.6961,14.51572,0.01238177,0.003759491,0.004426972,0.004230684,0.004469057,-0.39,4576,0.983
1237662223545729275,0.5744402,5.490811,226.332397193341,30.888767022759,19.78041,18.66353,18.18763,17.94,17.85045,0.02965306,0.008008259,0.007236247,0.007760939,0.01844803,-1.48,5257,0.638
1237662223545729489,-3.224385,1.129829,226.361041822495,30.9032115258718,21.63188,20.29306,19.77353,19.55924,19.45921,0.1058166,0.01989011,0.01588685,0.01986579,0.06352473,-0.5,6000,0
1237662223545729839,0,0,226.419967710121,31.0135287023833,22.69796,21.53034,21.25682,21.17932,20.88834,0.2720813,0.05057947,0.04769344,0.07507011,0.2290606,-0.05,5820,0.588
1237662223545794639,-1.206215,9.452959,226.413319164028,30.8864262746951,18.73991,17.62306,17.66685,17.71693,17.82749,0.01619801,0.005267602,0.006117664,0.007072359,0.0184375,-1,8500,0
1237662223545794680,-3.660178,2.670038,226.486160496427,30.9593167133513,16.67044,15.41412,15.52826,15.60247,15.65324,0.006419549,0.003533269,0.004598143,0.004513982,0.005812805,-1,8500,0
1237662223545794687,-11.21472,-1.078445,226.450409502225,30.8895373196942,19.45065,18.6054,18.28593,18.15253,18.20654,0.02410544,0.007700277,0.007517457,0.008522874,0.02422103,-2.5,6000,0
1237662223545794882,-2.063384,5.848229,226.535642124566,30.878601238668,19.58765,18.20359,17.70323,17.50487,17.46004,0.02629593,0.006495364,0.006141256,0.006596467,0.01456103,-0.32,5476,0.645
1237662224082141315,-13.60975,2.955481,225.38033472895,31.7740660276635,21.56849,20.15827,19.64651,19.46648,19.36413,0.1132851,0.01693168,0.01533813,0.01856383,0.05300594,0.36,5232,0.767
1237662224082206953,-5.008819,12.43045,225.471550468122,31.633960748076,19.33717,17.17725,16.34136,16.00066,15.83887,0.02373525,0.004789718,0.005045671,0.004496416,0.006552217,-0.12,4775,0.95
1237662224082534517,-0.216599,2.521884,226.36760499089,31.3189454016322,18.63705,17.20184,16.68645,16.51648,16.45253,0.01630212,0.004534966,0.005345916,0.005606052,0.008125701,-0.35,5377,0.656
1237662224082665904,0,0,226.653575626448,31.2222432665793,21.47537,20.83487,20.53782,20.38332,20.05975,0.1008974,0.02758439,0.02658643,0.03574706,0.1017098,0.6,3705,1.474
1237662224082993786,0,0,227.457665857766,30.9880225396944,23.07195,22.58682,20.73307,19.65753,18.91555,0.418947,0.1022467,0.03149206,0.02181398,0.044289,-0.2,3717,1.502
1237662224619536417,-10.4912,18.2157,226.812266970554,31.6109770340745,17.9323,16.82394,16.44579,16.30485,16.25044,0.01159163,0.004305796,0.005126783,0.005095717,0.008003667,-0.45,5873,0.53
1237662224619536440,-8.822763,5.784087,226.893933565677,31.5623202355249,19.11175,17.66364,17.14182,16.93851,16.86198,0.02087693,0.005299903,0.005642879,0.005755691,0.01062965,-0.71,5285,0.692
1237662224619536512,-6.733624,4.228265,226.924334427048,31.6751885876104,20.06199,18.97261,18.47201,18.27341,18.19724,0.03638583,0.008957693,0.008234459,0.009038107,0.02413952,-0.76,5320,0.704
1237662224619601925,-17.35941,-7.557761,226.9399156336,31.5934466700051,16.5842,15.14476,14.64501,14.50939,14.47472,0.006735496,0.003571551,0.004489557,0.00459242,0.00468809,-0.02,5563,0.701
1237662224619601946,-5.587919,-5.757807,226.990498821958,31.5964852505826,18.60575,17.29577,16.77875,16.60748,16.5373,0.01601429,0.004747082,0.005093391,0.005435759,0.009002739,-0.76,5320,0.704
1237662224619601988,-48.87947,5.125884,227.051410225647,31.586000845989,16.59823,15.68526,15.34504,15.24476,15.23176,0.006710599,0.00344721,0.00428424,0.004521257,0.005677619,-1.5,6000,0
1237662224619602120,-15.90669,3.287458,227.081262829117,31.6095862250967,19.74829,18.23403,17.55836,17.31908,17.2182,0.02993582,0.006359508,0.005898286,0.006140819,0.01297794,-0.16,5059,0.811
1237662224619667507,-3.997462,0.6869541,227.180873700124,31.5480693913215,17.3834,16.03561,15.56485,15.43285,15.40375,0.008955487,0.003359705,0.004381985,0.004727711,0.00588748,-0.32,5476,0.645
1237662224619667520,0.1848272,-2.623145,227.180614351661,31.491561247977,17.54834,15.94222,15.34611,15.15341,15.08776,0.009661436,0.00332129,0.004355527,0.00469842,0.005360352,-0.12,5281,0.732
1237662224619667544,-9.236014,1.834621,227.200265861692,31.430604467012,17.5301,15.93857,15.32111,15.09304,14.99748,0.009498431,0.003304124,0.004441051,0.004884857,0.005312374,-0.51,4671,0.935
1237662224619667560,-2.048174,7.305214,227.238883471156,31.4915622772736,19.13527,18.1943,17.80419,17.70501,17.69606,0.02164276,0.006268317,0.006436286,0.007308636,0.0173055,-1.51,5645,0.427
1237662224619667560,-2.048174,7.305214,227.238883471156,31.4915622772736,19.13527,18.1943,17.80419,17.70501,17.69606,0.02164276,0.006268317,0.006436286,0.007308636,0.0173055,-1.5,6000,0
1237662224619667584,-9.981427,4.581822,227.139972437466,31.5728640213931,19.94637,18.54313,17.91455,17.66369,17.56226,0.0344684,0.007414564,0.006606625,0.006973207,0.01585518,-0.16,5059,0.811
1237662224619667642,-13.25828,15.41155,227.260021933335,31.5911789309473,19.14827,18.29359,17.92188,17.82209,17.78532,0.02156997,0.006550649,0.006694047,0.007548188,0.01836941,-2,6000,0
1237662224619667657,-11.02991,-0.5519935,227.265743820495,31.5471355470608,19.84076,18.89169,18.49032,18.3799,18.35077,0.03255662,0.008745732,0.008313945,0.009499981,0.02698194,-1.5,6000,0
1237662224619667668,10.17328,0.1746122,227.230549770516,31.4595390386837,20.79672,19.52204,18.99692,18.8261,18.79525,0.06205463,0.01252981,0.01053714,0.01185899,0.03725748,-0.76,5320,0.704
1237662224619733175,0,0,227.358652104007,31.4953353284012,20.2088,17.79416,16.66742,16.21845,15.96276,0.04294737,0.005417663,0.004726347,0.004890076,0.006919179,-0.28,4382,1.069
1237662224619798566,-8.520256,22.23621,227.499193148444,31.4327482943088,17.86072,16.9335,16.57667,16.43554,16.4463,0.0111511,0.00435082,0.004868002,0.005093025,0.008670732,-1.5,6000,0
1237662224619798823,-65.81693,7.907106,227.582177183153,31.4479165002695,23.09318,20.76796,19.33628,18.52658,18.14009,0.3613241,0.02547681,0.01257918,0.01020224,0.02538915,-0.04,3980,1.491
1237662661600215143,-22.43242,16.15864,225.205664947848,31.6544192589196,17.77984,16.87665,16.61888,16.51087,16.50189,0.0105751,0.004497641,0.004811321,0.005023623,0.008630181,-1.5,6500,0
1237662661600346285,-4.933181,1.688616,225.379317284465,31.4405219552862,19.60477,18.3248,17.82694,17.62228,17.57688,0.02760256,0.007051066,0.006303813,0.006876864,0.01650846,-0.71,5285,0.692
1237662661600346285,-4.933181,1.688616,225.379317284465,31.4405219552862,19.60477,18.3248,17.82694,17.62228,17.57688,0.02760256,0.007051066,0.006303813,0.006876864,0.01650846,-0.71,5285,0.692
1237662662674087938,-2.402964,13.0091,225.788782099343,32.2670317381696,17.08741,16.12286,15.77107,15.64828,15.63687,0.008289203,0.004206388,0.004558165,0.004922553,0.006556594,-1,6000,0
1237662662674087957,13.61484,14.3518,225.897058370483,32.3247871288583,16.91712,15.80002,15.40686,15.2835,15.26164,0.007724047,0.004073241,0.004501747,0.004846485,0.005930733,-1.08,5373,0.539
1237662662674088196,-11.90828,-17.76749,225.931577415215,32.2835520973621,21.23034,20.3261,19.9043,19.74085,19.64781,0.08788873,0.01869017,0.01836411,0.02205179,0.07947022,-0.07,7134,0.287
1237662662674612307,-15.95558,0.2713093,227.234950637499,31.753428413924,17.72748,16.80009,16.54409,16.4544,16.44274,0.01080695,0.004656676,0.004950678,0.005420111,0.009074944,-1.5,6500,0
1237662662674612525,20.18903,6.999321,227.118918492891,31.6900820837723,21.23986,20.82216,20.73065,20.6331,20.4653,0.08588585,0.02557497,0.03245901,0.0431365,0.1510933,-0.1,5059,0.877
1237662662674612757,0,0,227.081017618699,31.6989764219161,22.60737,21.22373,21.02637,20.90809,20.74496,0.244662,0.03363509,0.0405513,0.05357871,0.1906539,-0.33,4547,1.323
1237662662674678593,0,0,227.341889528872,31.7016168797801,23.48797,21.80183,21.44519,21.25119,21.11451,0.4652913,0.05037419,0.05471929,0.06906008,0.2571486,-2.09,6537,0.18
1237662662674743329,-10.00691,-10.85781,227.402773885821,31.6110524595725,17.51768,16.1554,15.65467,15.47195,15.40643,0.009960023,0.004385835,0.004683345,0.005064062,0.006262649,-0.76,5320,0.704
1237662662674743452,0.4954242,-1.854571,227.496856477331,31.6927771774736,19.92734,18.7356,18.18509,17.92453,17.8733,0.03484325,0.008086965,0.007465067,0.007910365,0.01975081,-1.44,5073,0.709
1237662663210893442,5.836975,-0.9731522,225.93843482347,32.606479128132,17.71201,16.14552,15.47762,15.21192,15.06419,0.01114052,0.004195264,0.004561172,0.004775796,0.005604772,-0.59,5126,0.828
1237664853648999133,0,0,227.665591074987,29.8147641934716,23.28381,21.70507,21.46883,21.33643,21.32399,0.3825561,0.04491165,0.05375007,0.06631678,0.2724141,-1.08,5373,0.539
1237662223546516262,0,0,228.261414948336,30.2391497016947,23.95724,21.88109,21.49593,21.2883,21.40095,0.563114,0.06100148,0.06921773,0.073167,0.3205472,-1.08,5373,0.539
1237662224081944599,-10.2486,1.13177,224.863084306712,31.9718204819671,18.23439,16.85502,16.30456,16.11516,16.02818,0.01318122,0.004570285,0.004577749,0.004319988,0.006715669,-0.71,5285,0.692
1237662224081944703,-28.1799,-7.385016,225.01100987615,32.0217039655336,17.79421,16.85818,16.5848,16.47242,16.42927,0.01064631,0.004582753,0.00472773,0.005154942,0.008161695,-1.5,6000,0
1237662224081944837,-15.04921,-3.906764,224.873258509372,31.8597498707192,23.51858,20.89441,19.41279,18.76585,18.45216,0.4599191,0.02682113,0.01361859,0.012405,0.02817318,0.28,3890,1.371
1237662224082010137,-15.0017,4.65654,224.995239014248,31.8296517027848,18.25583,17.07957,16.67739,16.54455,16.50765,0.01337611,0.004787066,0.004584275,0.005224673,0.008321101,-0.32,5651,0.564
1237662224082010137,-15.0017,4.65654,224.995239014248,31.8296517027848,18.25583,17.07957,16.67739,16.54455,16.50765,0.01337611,0.004787066,0.004584275,0.005224673,0.008321101,-0.45,5630,0.6
1237662224082010163,-1.349523,-1.297793,225.123493140206,31.9876459885652,17.86356,16.38529,15.78852,15.55974,15.4613,0.0111391,0.004277875,0.004141082,0.004776569,0.005542561,-0.24,5221,0.786
1237662224082010218,-0.3649461,9.439809,225.038367702058,31.9966899472235,19.3645,17.36377,16.50176,16.15817,15.95005,0.0246917,0.005119567,0.004601527,0.004939949,0.006549455,-0.39,4576,0.983
1237662224082075739,-4.720741,0.7829493,225.155234843265,31.7980960252182,19.88655,18.77832,18.70239,18.69926,18.71727,0.0346783,0.008265261,0.009428413,0.01145957,0.03222831,-1,7500,0
1237662224082075739,-4.720741,0.7829493,225.155234843265,31.7980960252182,19.88655,18.77832,18.70239,18.69926,18.71727,0.0346783,0.008265261,0.009428413,0.01145957,0.03222831,-1.5,7500,0
1237662224082141475,-1.188266,2.980352,225.406197596926,31.8008192017356,24.95507,21.56371,21.14577,20.86995,20.8057,0.7655691,0.04411162,0.04341777,0.0548435,0.1787681,0.17,3900,1.363
1237662224082337874,-17.14085,0.1510262,225.886132133486,31.5076670145814,17.63747,16.38931,15.91792,15.76142,15.7156,0.009898443,0.003991777,0.004237081,0.005015866,0.006113174,-0.76,5320,0.704
1237662224082338002,-10.99157,8.063131,225.903535866016,31.5133880252583,19.52003,18.26728,17.75918,17.58716,17.51138,0.02611634,0.006589588,0.006218347,0.007042389,0.01433316,-0.76,5320,0.704
1237662224082338002,-10.99157,8.063131,225.903535866016,31.5133880252583,19.52003,18.26728,17.75918,17.58716,17.51138,0.02611634,0.006589588,0.006218347,0.007042389,0.01433316,-0.76,5320,0.704
1237662224082403368,4.595244,19.23852,225.934221511531,31.467607029376,17.30954,16.39601,16.11659,16.01943,16.0307,0.008641728,0.0040094,0.004330149,0.00511282,0.006864045,-2,6000,0
1237662224082403368,4.595244,19.23852,225.934221511531,31.467607029376,17.30954,16.39601,16.11659,16.01943,16.0307,0.008641728,0.0040094,0.004330149,0.00511282,0.006864045,-1.5,6500,0
1237662224082403405,-4.116275,6.230614,226.012883236704,31.50556018584,18.20317,17.10807,16.64035,16.44592,16.36832,0.01298684,0.004630535,0.004742018,0.005511013,0.007847455,-0.92,5850,0.475
1237662224082403425,-3.439508,4.6909,226.121718804986,31.5446525786838,18.77805,16.8927,16.06546,15.73106,15.56188,0.01729738,0.004591933,0.004685625,0.005124279,0.005835533,-0.12,4775,0.95
1237662224082403465,-10.86136,-0.7210785,225.945993080524,31.5074087239005,19.93943,17.48047,16.29491,15.77138,15.49851,0.0338226,0.005057806,0.004431921,0.005098974,0.005747874,-0.36,3962,1.354
1237662224082403496,-13.13449,8.856359,226.08308219761,31.6105499134387,19.92041,18.70184,18.18535,18.00801,17.99977,0.03363904,0.007953301,0.007365102,0.008207801,0.01964149,-0.55,5455,0.652
1237662224082404047,0,0,226.040849536994,31.4428597362162,22.72717,21.94348,21.6555,21.41924,21.02417,0.2578745,0.05955369,0.06803969,0.07821474,0.2184059,0.25,5063,0.895
1237662224082468899,-12.95816,3.094643,226.178384964159,31.4263784916922,18.35364,16.91837,16.36205,16.15407,16.09338,0.01395975,0.004526551,0.004985381,0.005356346,0.00694027,-0.55,5455,0.652
1237662224082468946,1.383847,2.034596,226.178407351233,31.3621037915268,15.85188,14.84663,14.50381,14.30502,14.37697,0.005093634,0.003636638,0.004494607,0.004578219,0.004561907,-1.56,5734,0.427
1237662224082468946,1.383847,2.034596,226.178407351233,31.3621037915268,15.85188,14.84663,14.50381,14.30502,14.37697,0.005093634,0.003636638,0.004494607,0.004578219,0.004561907,-1.5,6000,0
1237662224082468982,2.161218,9.899651,226.155352891607,31.5408554973549,19.46146,18.5257,18.19266,18.0445,18.03539,0.02565893,0.007371173,0.007452986,0.008323845,0.01983137,-1.5,6000,0
1237662224082469006,-25.69691,34.89774,226.112490145114,31.4010889044877,23.11659,20.58816,19.13364,18.60057,18.29755,0.3675388,0.02303495,0.01164225,0.01073584,0.02409278,-0.36,3962,1.354
1237662224082469023,-4.139515,6.72919,226.186165707341,31.4972950338542,20.47776,19.22799,18.73385,18.5575,18.55058,0.04876485,0.01018845,0.009390939,0.01047411,0.02843405,-0.35,5377,0.656
1237662224082534450,7.751712,8.726658,226.377167246844,31.4593629126716,18.17189,16.84619,16.32903,16.12371,16.06061,0.0128852,0.004263001,0.005157597,0.005367281,0.006891143,-0.71,5285,0.692
1237662224082599978,1.779922,-0.9321646,226.563804462239,31.3372184392892,16.97038,15.28042,14.61939,14.35179,14.26729,0.007414156,0.003567547,0.004691175,0.004363031,0.004571422,-0.5,4804,0.858
1237662224082665545,-5.130722,6.136974,226.627409864276,31.3112647333406,18.79734,17.45004,16.92128,16.71296,16.64581,0.01784165,0.004928377,0.005500757,0.005485517,0.008930279,-0.71,5285,0.692
1237662224082665735,-6.459995,-0.6838822,226.636352907295,31.313659592682,21.32429,20.31413,20.11226,20.02781,20.06751,0.09123474,0.01960368,0.01972734,0.02753995,0.1015736,-2.26,6162,0.326
1237662224082665748,-10.01756,9.163968,226.664891906784,31.2649280429435,20.00808,18.97658,18.52506,18.34794,18.30965,0.0367076,0.009114807,0.008551553,0.009552325,0.02478778,-0.99,5665,0.536
1237662224082666048,-36.36449,5.419835,226.625419426765,31.2870992583369,24.59292,21.23193,20.40923,20.13691,19.77562,0.7885953,0.03817484,0.02470891,0.03078532,0.08146391,-0.21,4115,1.403
1237662224082731052,4.49345,9.892868,226.819942811177,31.2828326674184,17.31544,15.65868,15.10046,14.90807,14.85255,0.008586213,0.003597152,0.004524508,0.004607162,0.004778842,-0.17,5169,0.819
1237662224082731134,-5.204677,34.22595,226.851484831417,31.14173120546,17.90044,16.40713,15.81497,15.57306,15.48719,0.01123079,0.003644056,0.004555836,0.004647883,0.005655475,-0.16,5059,0.811
1237662224082731196,2.591767,-3.814943,226.81341174923,31.1921821507217,20.99234,20.06354,19.82692,19.74151,19.82978,0.07179895,0.01756544,0.01734151,0.02290107,0.085924,-1.7,5949,0.394
1237662224082731247,-15.21313,2.301052,226.866111206508,31.1240106453829,19.97763,18.55376,17.93644,17.68546,17.56436,0.03578358,0.007542626,0.006773813,0.007110427,0.01486597,-1.34,5047,0.754
1237662224082796586,-5.752509,0.7207571,227.014365251079,31.1922563792402,16.66789,15.2312,14.68941,14.44454,14.36119,0.006552272,0.003008054,0.004322869,0.004660307,0.00435932,-0.76,5320,0.704
1237662224082796592,-5.298487,-1.35333,226.992875101076,31.0563755286442,18.0588,17.11313,16.79033,16.64974,16.64653,0.01234808,0.004249101,0.005029281,0.005556549,0.008875391,-1.5,6000,0
1237662224082796639,-3.219014,9.84931,226.880136015073,31.1042362732441,19.78111,17.22576,16.08327,15.63858,15.41743,0.03211175,0.00443956,0.004585198,0.00466554,0.005521232,-0.28,4382,1.069
1237662224082796722,-0.7248284,13.79605,227.030336649157,31.1638222628018,19.47663,18.06317,17.4953,17.26116,17.18318,0.02686302,0.006057281,0.005912505,0.006385065,0.01192688,-0.71,5285,0.692
1237662224082796747,-3.618093,2.904649,227.083723507043,31.1715008253335,19.99627,18.66421,18.11343,17.86477,17.78566,0.03715105,0.008051304,0.007233307,0.007762707,0.01747411,-0.45,5630,0.6
1237662224082862096,-7.442524,4.143227,227.078341500537,31.0768999061484,16.71599,15.67652,15.4306,15.33185,15.34137,0.006702906,0.003200256,0.004415616,0.004775214,0.005360755,-0.49,6245,0.419
1237662224082862580,5.050617,2.820343,227.044291076698,31.0448116993986,22.60055,20.96494,20.61979,20.48198,20.55911,0.2704635,0.03436828,0.02958535,0.03806653,0.1605406,0.09,9899,-0.199
1237662224083058760,0,0,227.580009469977,30.8015163425505,18.78325,18.3145,18.32715,18.3704,18.53564,0.01887687,0.006824233,0.007840696,0.009748435,0.02956662,-2.5,8500,0
1237662224083058760,0,0,227.580009469977,30.8015163425505,18.78325,18.3145,18.32715,18.3704,18.53564,0.01887687,0.006824233,0.007840696,0.009748435,0.02956662,0.17,3900,1.363
1237662224618946577,-1.138719,6.906139,225.334647760217,32.1675706954461,19.10267,18.21099,17.89844,17.719,17.69556,0.0216595,0.006613804,0.006311648,0.007268699,0.01763868,-1.5,6000,0
1237662224619536538,-7.06723,-0.5581889,226.898307542722,31.5270731019864,19.42902,18.42851,18.1907,18.1219,18.12074,0.02458479,0.007031282,0.007357606,0.00841769,0.0234535,-1.5,6500,0
1237662225692819514,-23.33262,16.22977,226.272204818631,32.923208274658,19.09855,17.87661,17.35969,17.14111,17.06882,0.01988922,0.005840284,0.005339948,0.005774504,0.0107709,-0.76,5320,0.704
1237662225692950558,-7.356916,15.06434,226.505988700307,32.7932885712193,19.20708,18.29629,17.90361,17.7209,17.65269,0.02115253,0.006721813,0.00620286,0.007366586,0.01547146,-1.5,6000,0
1237662225693081796,-1.593892,-1.346771,226.893431784124,32.6535901911444,17.81124,16.81939,16.66489,16.62179,16.65429,0.01055888,0.004500458,0.004665751,0.005328456,0.008875494,-1.5,7000,0
1237662305120747726,-10.88733,13.22722,227.282641037225,32.7495520885513,17.74265,16.31369,15.77765,15.59248,15.47673,0.009695525,0.004432168,0.004466523,0.005050976,0.005715887,-0.71,5285,0.692
1237662305120813090,10.43635,7.162496,227.381180515643,32.6963567813709,18.3108,16.93662,16.44591,16.33352,16.24142,0.0126809,0.004841088,0.004757049,0.005151761,0.007267179,-0.04,5426,0.717
1237662305120878683,1.926979,4.840973,227.602097871075,32.725885731271,17.15329,16.02673,15.66465,15.52473,15.49072,0.007652761,0.00409429,0.004742512,0.005189483,0.005807151,-0.08,6038,0.518
1237662661600018461,-6.616659,5.60342,224.668125476927,31.9018386831603,16.82472,15.95936,15.71558,15.61799,15.61402,0.007081839,0.004065945,0.004450507,0.004580819,0.006024449,0.6,3705,1.474
1237662661600084044,-6.819432,13.72466,224.917842893534,31.825406569701,16.8596,15.56065,15.07698,14.92154,14.87049,0.007107292,0.003791898,0.004282911,0.004419812,0.004888367,-0.35,5377,0.656
1237662661600149525,-12.62983,5.159076,224.96708457816,31.758319093264,19.11422,17.88951,17.40853,17.21743,17.13038,0.02111176,0.005900915,0.005656069,0.006042741,0.0121348,-0.76,5320,0.704
1237662661600149626,-1.107401,-0.647542,224.973942905708,31.761856106029,20.72048,19.90409,19.65359,19.58856,19.60238,0.05884668,0.0151761,0.01534118,0.02030721,0.07423963,-0.5,7000,0
1237662661600280746,-4.881237,1.292277,225.19998954884,31.5682482409924,19.37213,18.06796,17.56505,17.36805,17.26617,0.02427272,0.006324411,0.005797527,0.006251749,0.01342302,-0.71,5285,0.692
1237662661600280755,0,0,225.271215030744,31.6668432374017,21.1524,20.19164,20.12317,20.1118,20.26936,0.0781856,0.01848747,0.02121042,0.03001362,0.1371115,-0.27,7263,0.272
1237662661600280769,0,0,225.250394243342,31.5636163504195,23.30304,20.3128,18.84716,17.97651,17.51673,0.4390392,0.01972578,0.009795555,0.00800804,0.01573124,-0.04,3980,1.491
1237662661600280776,-2.604316,-1.661411,225.261019991059,31.5435060331695,19.8223,18.608,18.52161,18.50863,18.52653,0.03183303,0.007818901,0.008352354,0.01038525,0.03240153,-2,7500,0
1237662661600280853,-4.177448,3.309629,225.398259586233,31.6169306621271,19.78099,18.78452,18.35847,18.18513,18.10838,0.03131841,0.008418097,0.007804551,0.008782908,0.02366344,-1,6000,0
1237662661600280856,28.75761,82.97577,225.41876510717,31.6340812530995,22.55868,19.69077,18.36972,17.85323,17.55224,0.2470554,0.01355932,0.00784841,0.007659946,0.01631566,-0.36,3962,1.354
1237662661600346119,5.096594,12.61619,225.346180364939,31.4587962266935,18.71644,17.21112,16.67399,16.49526,16.42511,0.01679482,0.005050869,0.004699054,0.00500903,0.00833367,-0.04,5426,0.717
1237662661600346124,-1.007607,4.394443,225.357670146372,31.480069327999,19.03814,17.72897,17.15601,16.89036,16.76026,0.01973592,0.005701435,0.005203146,0.005500633,0.009958897,-1.48,5257,0.638
1237662661600346127,-4.374452,5.496415,225.42938957044,31.608862640608,16.85044,15.21127,14.56798,14.32827,14.20789,0.007047815,0.003856226,0.004121527,0.004343014,0.004241371,-0.51,4671,0.935
1237662661600673849,-7.320862,13.21408,226.325009211186,31.2599039822803,17.92848,16.77973,16.35699,16.22025,16.16237,0.01130006,0.004617748,0.004576548,0.004818968,0.007554728,-0.54,5720,0.564
1237662661600673852,13.48089,64.67767,226.333185481489,31.274968540971,19.02358,16.58935,15.38959,14.91066,14.63141,0.01984479,0.00455927,0.004236423,0.004307961,0.00492104,-0.36,3962,1.354
1237662661600739584,6.305236,8.711643,226.443349933104,31.0817566968069,18.64725,17.48138,17.08798,16.95359,16.89097,0.01592235,0.005352823,0.004982351,0.005606056,0.01077606,-0.11,5890,0.549
1237662661600805115,-11.85565,28.48212,226.625170189567,31.0746551715362,17.19293,16.35515,16.0581,15.93804,15.90069,0.008261465,0.004291495,0.004362364,0.004663073,0.00676928,-2.5,6000,0
1237662661600870425,3.245796,6.574369,226.648149803937,31.0187671240984,17.85933,16.63866,16.21336,16.07383,16.00294,0.01088261,0.004499596,0.004402537,0.004696385,0.0070097,-0.37,5661,0.572
1237662661600870462,-0.4020996,6.855213,226.70905658238,31.0949981460536,18.08295,16.6736,16.16402,15.98815,15.89905,0.01228499,0.004491414,0.004493201,0.004815123,0.006839144,-0.04,5426,0.717
1237662662137544986,-2.658108,3.248203,226.484294309891,31.5177267607127,20.5954,19.72403,19.41549,19.28163,19.2828,0.05651366,0.01336743,0.01372643,0.01689388,0.05411119,-1.51,5645,0.427
1237662662137610273,-1.165904,7.061052,226.574932245916,31.5144706658097,17.77522,16.35727,15.87169,15.7167,15.66698,0.01096523,0.004256795,0.004494541,0.004743793,0.006352248,-0.02,5563,0.701
1237662662137610303,4.835554,15.75993,226.615875068241,31.4812298182466,17.13974,16.11104,15.71965,15.56969,15.54711,0.008309776,0.004110383,0.004413466,0.00469814,0.006063725,-0.94,5613,0.712
